,summary,config
0,"{'_runtime': 14.957006983, '_step': 10, '_timestamp': 1779568628.2640896, '_wandb': {'runtime': 14}, 'iFOPNG  Overlapping Accuracies (Colored)': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/iFOPNG  Overlapping Accuracies (Colored)_8_ef0a45483e5b1cb83915.png', 'sha256': 'ef0a45483e5b1cb83915c7556f152cbc6799b87afa303653365a8b7bf7b74d97', 'size': 30658, 'width': 1000}, 'iFOPNG FRECHET CORR MATRIX': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/iFOPNG FRECHET CORR MATRIX_7_080502b43e686dac344d.png', 'sha256': '080502b43e686dac344d19dde9a75323a8d891764fa0256c23899122b45420d4', 'size': 19132, 'width': 800}, 'iFOPNG/eval/acc_task_1': 0.765, 'iFOPNG/fisher/max': 0.19116438925266263, 'iFOPNG/fisher/mean': 2.025136745942291e-05, 'iFOPNG/fisher/min': 0, 'iFOPNG/fisher_overlap/cosine': 1, 'iFOPNG/fisher_overlap/pearson': 1, 'iFOPNG/fisher_overlap/topk_iou': 1, 'iFOPNG/global_epoch': 4, 'iFOPNG/memory/G_cols': 80, 'iFOPNG/train/loss': 0.6009677186310292, 'ifopng/eval/average_accuracy': 0.765, 'ifopng/results': {'acc': {'1': [0.765]}}, 'task': 1, 'task_completed': 1}","{'lr': 0.001, 'lam': 0.001, 'beta': 0.1, 'seed': 42, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['ifopng'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
1,"{'_runtime': 13.4829802, '_step': 4, '_timestamp': 1779568649.8355162, '_wandb': {'runtime': 13}, 'iFOPNG/global_epoch': 4, 'iFOPNG/train/loss': 0.6683038485646248, 'task': 1}","{'lr': 0.001, 'lam': 0.001, 'beta': 0.1, 'seed': 1234, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['ifopng'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
2,"{'SGD Overlapping Accuracies': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/SGD Overlapping Accuracies_6_dd2bfbfaa9d8dcd5117b.png', 'sha256': 'dd2bfbfaa9d8dcd5117b121c7a227f05bb30c5e01d234144b44a93e63eec6842', 'size': 29124, 'width': 1000}, 'SGD/eval/acc_task_1': 0.7655, 'SGD/global_epoch': 4, 'SGD/train/loss': 0.6007273066341877, '_runtime': 17, '_step': 11, '_timestamp': 1779568745.2963002, '_wandb': {'runtime': 17}, 'best/average_accuracy': 0.7655, 'best/bwt': 0, 'best/results': {'acc': {'1': [0.7655]}, 'bwt': 0}, 'sgd/eval/average_accuracy': 0.7655, 'sgd/results': {'acc': {'1': [0.7655]}, 'bwt': 0}, 'task': 1, 'task_completed': 1}","{'lr': 0.001, 'lam': 0.001, 'beta': 0.1, 'seed': 42, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['sgd'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
3,"{'SGD Overlapping Accuracies': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/SGD Overlapping Accuracies_6_9756e1b635f6e1cdf787.png', 'sha256': '9756e1b635f6e1cdf78701ce9bdab2e1f4c9f4a5e6896bbab019b99c011f840d', 'size': 29110, 'width': 1000}, 'SGD/eval/acc_task_1': 0.7485, 'SGD/global_epoch': 4, 'SGD/train/loss': 0.6681124650239945, '_runtime': 15, '_step': 11, '_timestamp': 1779568769.940571, '_wandb': {'runtime': 15}, 'best/average_accuracy': 0.7485, 'best/bwt': 0, 'best/results': {'acc': {'1': [0.7485]}, 'bwt': 0}, 'sgd/eval/average_accuracy': 0.7485, 'sgd/results': {'acc': {'1': [0.7485]}, 'bwt': 0}, 'task': 1, 'task_completed': 1}","{'lr': 0.001, 'lam': 0.001, 'beta': 0.1, 'seed': 1234, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['sgd'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
4,"{'SGD Overlapping Accuracies': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/SGD Overlapping Accuracies_6_c3318dbe3b620ac669b9.png', 'sha256': 'c3318dbe3b620ac669b95546a14f53054048092134a64959a37869cc65bef4bf', 'size': 29176, 'width': 1000}, 'SGD/eval/acc_task_1': 0.736, 'SGD/global_epoch': 4, 'SGD/train/loss': 0.6814014469385147, '_runtime': 18, '_step': 11, '_timestamp': 1779568797.6298027, '_wandb': {'runtime': 18}, 'best/average_accuracy': 0.736, 'best/bwt': 0, 'best/results': {'acc': {'1': [0.736]}, 'bwt': 0}, 'sgd/eval/average_accuracy': 0.736, 'sgd/results': {'acc': {'1': [0.736]}, 'bwt': 0}, 'task': 1, 'task_completed': 1}","{'lr': 0.001, 'lam': 0.001, 'beta': 0.1, 'seed': 2137, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['sgd'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
5,"{'SGD Overlapping Accuracies': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/SGD Overlapping Accuracies_6_4e4748ad55b74e1ac228.png', 'sha256': '4e4748ad55b74e1ac228d3cca2d0569b6ecd6179f27755eb60205605f7d0edd9', 'size': 29274, 'width': 1000}, 'SGD/eval/acc_task_1': 0.755, 'SGD/global_epoch': 4, 'SGD/train/loss': 0.6289184880554676, '_runtime': 17, '_step': 11, '_timestamp': 1779568824.3051507, '_wandb': {'runtime': 17}, 'best/average_accuracy': 0.755, 'best/bwt': 0, 'best/results': {'acc': {'1': [0.755]}, 'bwt': 0}, 'sgd/eval/average_accuracy': 0.755, 'sgd/results': {'acc': {'1': [0.755]}, 'bwt': 0}, 'task': 1, 'task_completed': 1}","{'lr': 0.001, 'lam': 0.001, 'beta': 0.1, 'seed': 811, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['sgd'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
6,"{'SGD Overlapping Accuracies': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/SGD Overlapping Accuracies_6_2b714517ed163117d094.png', 'sha256': '2b714517ed163117d09442dde33c64ce8afaf11282de57cb50c8c7bf67fe016f', 'size': 29029, 'width': 1000}, 'SGD/eval/acc_task_1': 0.742, 'SGD/global_epoch': 4, 'SGD/train/loss': 0.6462979744970798, '_runtime': 17, '_step': 11, '_timestamp': 1779568851.201911, '_wandb': {'runtime': 17}, 'best/average_accuracy': 0.742, 'best/bwt': 0, 'best/results': {'acc': {'1': [0.742]}, 'bwt': 0}, 'sgd/eval/average_accuracy': 0.742, 'sgd/results': {'acc': {'1': [0.742]}, 'bwt': 0}, 'task': 1, 'task_completed': 1}","{'lr': 0.001, 'lam': 0.001, 'beta': 0.1, 'seed': 111, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['sgd'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.001, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
7,"{'SGD Overlapping Accuracies': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/SGD Overlapping Accuracies_6_3e2b6cc967eb119d3f76.png', 'sha256': '3e2b6cc967eb119d3f76b86d5fd090f633df11fc56cce9207e7e11487b3f36f9', 'size': 26458, 'width': 1000}, 'SGD/eval/acc_task_1': 0.9525, 'SGD/global_epoch': 4, 'SGD/train/loss': 0.110308956233348, '_runtime': 18, '_step': 11, '_timestamp': 1779569261.9798026, '_wandb': {'runtime': 18}, 'best/average_accuracy': 0.9525, 'best/bwt': 0, 'best/results': {'acc': {'1': [0.9525]}, 'bwt': 0}, 'sgd/eval/average_accuracy': 0.9525, 'sgd/results': {'acc': {'1': [0.9525]}, 'bwt': 0}, 'task': 1, 'task_completed': 1}","{'lr': 0.05, 'lam': 0.001, 'beta': 0.1, 'seed': 42, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['sgd'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.05, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
8,"{'SGD Overlapping Accuracies': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/SGD Overlapping Accuracies_6_0f5683ac15406f1550d7.png', 'sha256': '0f5683ac15406f1550d741e8aec1822bbf615de570aa0e9618e28fd405fd39b7', 'size': 26383, 'width': 1000}, 'SGD/eval/acc_task_1': 0.9345, 'SGD/global_epoch': 4, 'SGD/train/loss': 0.19941920377127825, '_runtime': 18, '_step': 11, '_timestamp': 1779569289.747998, '_wandb': {'runtime': 18}, 'best/average_accuracy': 0.9345, 'best/bwt': 0, 'best/results': {'acc': {'1': [0.9345]}, 'bwt': 0}, 'sgd/eval/average_accuracy': 0.9345, 'sgd/results': {'acc': {'1': [0.9345]}, 'bwt': 0}, 'task': 1, 'task_completed': 1}","{'lr': 0.01, 'lam': 0.001, 'beta': 0.1, 'seed': 42, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['sgd'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.01, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
9,"{'SGD Overlapping Accuracies': {'_type': 'image-file', 'format': 'png', 'height': 600, 'path': 'media/images/SGD Overlapping Accuracies_6_cd166b0b535e5c50d1f2.png', 'sha256': 'cd166b0b535e5c50d1f2ba32bd5ce80c3a860ec99e33a1a7960d1ec9e394ae4f', 'size': 26368, 'width': 1000}, 'SGD/eval/acc_task_1': 0.8745, 'SGD/global_epoch': 4, 'SGD/train/loss': 0.3094120054394007, '_runtime': 16, '_step': 11, '_timestamp': 1779569316.891909, '_wandb': {'runtime': 16}, 'best/average_accuracy': 0.8745, 'best/bwt': 0, 'best/results': {'acc': {'1': [0.8745]}, 'bwt': 0}, 'sgd/eval/average_accuracy': 0.8745, 'sgd/results': {'acc': {'1': [0.8745]}, 'bwt': 0}, 'task': 1, 'task_completed': 1}","{'lr': 0.005, 'lam': 0.001, 'beta': 0.1, 'seed': 42, 'task': 'split_cifar10', 'alpha': 0.3, 'model': 'TargetNetwork', 'saved': False, 'epochs': 10, 'warmup': False, 'damping': 0.01, 'methods': ['sgd'], 'normalize': False, 'num_tasks': 1, 'regulizer': False, 'batch_size': 10, 'check_vram': False, 'chunk_size': 1000, 'max_epochs': 5, 'device_mode': 'gpu', 'num_of_tasks': 1, 'task_classes': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'experiment_id': 420, 'first_task_lr': 0.005, 'optimizer_cls': None, 'first_task_opt': 'sgd', 'fisher_samples': 1024, 'grads_per_task': 80, 'max_directions': 400, 'fisher_clipping': False, 'hyper_hidden_dim': 16, 'task_embedding_dim': 4, 'chunk_embedding_dim': 10}"
